1312951073.54,39,-0.0
1312951073.54,40,0.0
1312951073.55,39,-0.0
1312951073.55,40,0.0
1312951073.55,41,-0.0
1312951073.55,42,0.0
1312951073.55,42,0.0
1312951073.56,49,-0.0
1312951073.56,50,-0.0
1312951073.56,48,-0.0
1312951073.56,45,-0.0
1312951073.56,46,0.0
1312951073.56,43,0.0
1312951073.56,44,-0.0
1312951073.56,47,0.0
1312951073.56,39,-0.0
1312951073.56,40,0.0
1312951073.56,41,-0.0
1312951073.56,42,0.00438840827326
1312951073.56,49,-0.00219282990505
1312951073.56,50,-2.98205622286e-05
1312951073.56,48,0.00438840827326
1312951073.57,45,-0.0
1312951073.57,46,3.10630845543e-05
1312951073.57,43,-0.00219282990505
1312951073.57,44,2.98205622286e-05
1312951073.57,47,-0.00171192115489
1312951073.57,39,-0.0
1312951073.57,40,-3.10630845543e-05
1312951073.57,41,-0.00171192115489
1312951073.57,42,0.00877681654651
1312951073.57,49,-0.00438565981011
1312951073.57,50,-5.96411244573e-05
1312951073.57,48,0.00877681654651
1312951073.57,45,-0.0
1312951073.58,46,6.21261691085e-05
1312951073.58,43,-0.00438565981011
1312951073.58,44,5.96411244573e-05
1312951073.58,47,-0.00342997823816
1312951073.58,39,-0.0
1312951073.58,40,-6.21261691085e-05
1312951073.58,41,-0.00342997823816
1312951073.58,42,0.0131652258601
1312951073.58,49,-0.00658477258541
1312951073.58,50,-9.44317780202e-05
1312951073.58,48,0.0131652258601
1312951073.58,45,-0.0
1312951073.58,46,9.31892577264e-05
1312951073.58,43,-0.00658477258541
1312951073.58,44,9.44317780202e-05
1312951073.59,47,-0.00514189913298
1312951073.59,39,-0.0
1312951073.59,40,-9.31892577264e-05
1312951073.59,41,-0.00514189913298
1312951073.59,42,0.0175634514107
1312951073.59,49,-0.00877760197031
1312951073.59,50,-0.000124252338217
1312951073.59,48,0.0175634514107
1312951073.59,45,-0.0
1312951073.59,46,0.000127358647079
1312951073.59,43,-0.00877760197031
1312951073.59,44,0.000124252338217
1312951073.59,47,-0.00685995647632
1312951073.59,39,-0.0
1312951073.6,40,-0.000127358647079
1312951073.6,41,-0.00685995647632
1312951073.6,42,0.0219518607242
1312951073.6,49,-0.0109767157859
1312951073.6,50,-0.000159042987716
1312951073.6,48,0.0219518607242
1312951073.6,45,-0.0
1312951073.6,46,0.000158421735697
1312951073.6,43,-0.0109767157859
1312951073.6,44,0.000159042987716
1312951073.6,47,-0.00857187763121
1312951073.6,39,-0.0
1312951073.6,40,-0.000158421735697
1312951073.6,41,-0.00857187763121
1312951073.61,42,0.0263402679572
1312951073.61,49,-0.0131695451708
1312951073.61,50,-0.00018886355604
1312951073.61,48,0.0263402679572
1312951073.61,45,-0.0
1312951073.61,46,0.000192591133176
1312951073.61,43,-0.0131695451708
1312951073.61,44,0.00018886355604
1312951073.61,47,-0.0102899339343
1312951073.61,39,-0.0
1312951073.61,40,-0.000192591133176
1312951073.61,41,-0.0102899339343
1312951073.61,42,0.0307384955884
1312951073.61,49,-0.0153686579461
1312951073.62,50,-0.00022365420554
1312951073.62,48,0.0307384955884
1312951073.62,45,-0.0
1312951073.62,46,0.00022365420554
1312951073.62,43,-0.0153686579461
1312951073.62,44,0.00022365420554
1312951073.62,47,-0.0120018550891
1312951073.62,39,-0.0
1312951073.62,40,-0.00022365420554
1312951073.62,41,-0.0120018550891
1312951073.62,42,0.0351269028213
1312951073.62,49,-0.017561487331
1312951073.62,50,-0.000253474773864
1312951073.62,48,0.0351269028213
1312951073.62,45,-0.0
1312951073.63,46,0.000254717294158
1312951073.63,43,-0.017561487331
1312951073.63,44,0.000253474773864
1312951073.63,47,-0.0137199129526
1312951073.63,39,-0.0
1312951073.63,40,-0.000254717294158
1312951073.63,41,-0.0137199129526
1312951073.63,42,0.0395153100543
1312951073.63,49,-0.0197606011466
1312951073.63,50,-0.000288265423363
1312951073.63,48,0.0395153100543
1312951073.63,45,-0.0
1312951073.63,46,0.000288886675383
1312951073.64,43,-0.0197606011466
1312951073.64,44,0.000288265423363
1312951073.64,47,-0.0154379697758
1312951073.64,39,-0.0
1312951073.64,40,-0.000288886675383
1312951073.64,41,-0.0154379697758
1312951073.64,42,0.0439037214484
1312951073.64,49,-0.0219534315718
1312951073.64,50,-0.000318085975433
1312951073.64,48,0.0439037214484
1312951073.64,45,-0.0
1312951073.64,46,0.000319949764001
1312951073.65,43,-0.0219534315718
1312951073.65,44,0.000318085975433
1312951073.65,47,-0.0171498909307
1312951073.65,39,-0.0
1312951073.65,40,-0.000319949764001
1312951073.65,41,-0.0171498909307
1312951073.65,42,0.0483019449184
1312951073.65,49,-0.0241462599164
1312951073.65,50,-0.000352876641186
1312951073.65,48,0.0483019449184
1312951073.65,45,-0.0
1312951073.65,46,0.000351012852618
1312951073.66,43,-0.0241462599164
1312951073.66,44,0.000352876641186
1312951073.66,47,-0.0188679477539
1312951073.66,39,-0.0
1312951073.66,40,-0.000351012852618
1312951073.66,41,-0.0188679477539
1312951073.66,42,0.0526903563126
1312951073.66,49,-0.026345373732
1312951073.66,50,-0.000382697193256
1312951073.66,48,0.0526903563126
1312951073.66,45,-0.0
1312951073.66,46,0.000382075941236
1312951073.67,43,-0.026345373732
1312951073.67,44,0.000382697193256
1312951073.67,47,-0.0205798678685
1312951073.67,39,-0.0
1312951073.67,40,-0.000382075941236
1312951073.67,41,-0.0205798678685
1312951073.67,42,0.0570787635455
1312951073.67,49,-0.0285382041572
1312951073.67,50,-0.000412517777835
1312951073.67,48,0.0570787635455
1312951073.67,45,-0.0
1312951073.67,46,0.000416245322461
1312951073.68,43,-0.0285382041572
1312951073.68,44,0.000412517777835
1312951073.68,47,-0.022297925732
1312951073.68,39,-0.0
1312951073.68,40,-0.000416245322461
1312951073.68,41,-0.022297925732
1312951073.68,42,0.0614769911767
1312951073.68,49,-0.0307373158922
1312951073.68,50,-0.000447308411079
1312951073.68,48,0.0614769911767
1312951073.68,45,-0.0
1312951073.68,46,0.000447308411079
1312951073.69,43,-0.0307373158922
1312951073.69,44,0.000447308411079
1312951073.69,47,-0.0240098479272
1312951073.69,39,-0.0
1312951073.69,40,-0.000447308411079
1312951073.69,41,-0.0240098479272
1312951073.69,42,0.0658653984097
1312951073.69,49,-0.0329301463174
1312951073.69,50,-0.000477128995658
1312951073.69,48,0.0658653984097
1312951073.69,45,-0.0
